group,subject,task,task_number,frequency,tap,DT,period,relphase
Indian,IN03,sync,2,4.3,9,0,0.242000000000004,2.67816732218558
Indian,IN03,sync,2,4.3,10,0,0.296000000000006,-1.89415577735795
Indian,IN03,sync,2,4.3,11,0,0.251999999999995,-1.37949866092437
Indian,IN03,sync,2,4.3,12,0,0.269999999999996,-0.367690706444159
Indian,IN03,sync,2,4.3,13,0,0.260000000000005,0.392338476481281
Indian,IN03,sync,2,4.6,1,0,NaN,1.78283219459893
Indian,IN03,sync,2,4.6,2,0,0.25800000000001,2.94524311274048
Indian,IN03,sync,2,4.6,3,0,0.238,-2.77148721768737
Indian,IN03,sync,2,4.6,4,0,0.257999999999996,-1.58824961931501
Indian,IN03,sync,2,4.6,5,0,0.207999999999998,-1.85377066507787
Indian,IN03,sync,2,4.6,6,0,0.222000000000008,-1.72672096217511
Indian,IN03,sync,2,4.6,7,0,0.268000000000001,-0.271424365291742
Indian,IN03,sync,2,4.6,8,0,0.24799999999999,0.605816765155088
Indian,IN03,sync,2,4.6,9,0,0.238,1.18964721808739
Indian,IN03,sync,2,4.6,10,0,0.304000000000002,-2.61895109695968
Indian,IN03,sync,2,4.6,11,0,0.305999999999997,-0.057962964088647
Indian,IN03,sync,2,4.6,12,0,0.288000000000011,1.99054079979529
Indian,IN03,sync,2,4.9,1,0,NaN,-2.37310129997173
Indian,IN03,sync,2,4.9,2,0,0.257999999999996,-0.714558329051854
Indian,IN03,sync,2,4.9,3,0,0.25,0.689918386670815
Indian,IN03,sync,2,4.9,4,0,0.210000000000008,0.873861227835118
Indian,IN03,sync,2,4.9,5,0,0.245999999999995,2.14324396775516
Indian,IN03,sync,2,4.9,6,0,0.280000000000001,-1.80935908254065
Indian,IN03,sync,2,4.9,7,0,0.253999999999991,-0.258719395001773
Indian,IN03,sync,2,4.9,8,0,0.27000000000001,1.76618431259606
Indian,IN03,sync,2,4.9,9,0,0.244,2.98497366499445
Indian,IN03,sync,2,4.9,10,0,0.277999999999992,-1.05944547577233
Indian,IN03,sync,2,4.9,11,0,0.242000000000004,0.135386950791453
Indian,IN03,sync,2,4.9,12,0,0.304000000000002,-3.0769761543483
Indian,IN03,sync,2,5.2,1,0,NaN,-1.71596857298877
Indian,IN03,sync,2,5.2,2,0,0.262,0.542104345629721
Indian,IN03,sync,2,5.2,3,0,0.292000000000002,-2.49632777245837
Indian,IN03,sync,2,5.2,4,0,0.256,-0.442752954288206
Indian,IN03,sync,2,5.2,5,0,0.284000000000006,2.55498821619769
Indian,IN03,sync,2,5.2,6,0,0.256,-1.6637718103123
Indian,IN03,sync,2,5.2,7,0,0.233999999999995,-0.306974749934955
Indian,IN03,sync,2,5.2,8,0,0.272000000000006,2.27945080270872
Indian,IN03,sync,2,5.2,9,0,0.289999999999992,-0.827764039431468
Indian,IN03,sync,2,5.2,10,0,0.278000000000006,1.94837588089451
Indian,IN03,sync,2,5.2,11,0,0.280000000000001,-1.47954674764498
Indian,IN03,sync,2,5.5,1,0,NaN,2.16804416093872
Indian,IN03,sync,2,5.5,2,0,0.290000000000006,-0.38665755736498
Indian,IN03,sync,2,5.5,3,0,0.253999999999991,2.09899816855196
Indian,IN03,sync,2,5.5,4,0,0.262,-1.42768315980947
Indian,IN03,sync,2,5.5,5,0,0.254000000000005,1.04489094866078
Indian,IN03,sync,2,5.5,6,0,0.262,-2.47748818245853
Indian,IN03,sync,2,5.5,7,0,0.269999999999996,0.566799994706745
Indian,IN03,sync,2,5.5,8,0,0.25,2.92064547795249
Indian,IN03,sync,2,5.5,9,0,0.286000000000001,0.227851774875457
Indian,IN03,sync,2,5.5,10,0,0.236000000000004,2.09209356931357
Indian,IN03,sync,2,5.8,1,0,NaN,-1.74735164973711
Indian,IN03,sync,2,5.8,2,0,0.296000000000006,2.73657896654167
Indian,IN03,sync,2,5.8,3,0,0.248000000000005,-0.806281582770939
Indian,IN03,sync,2,5.8,4,0,0.305999999999997,-2.22575089278689
Indian,IN03,sync,2,5.8,5,0,0.263999999999996,1.08733404270575
Indian,IN03,sync,2,5.8,6,0,0.251999999999995,-2.29339904027998
Indian,IN03,sync,2,5.8,7,0,0.274000000000001,1.3978813197895
Indian,IN03,sync,2,5.8,8,0,0.216000000000008,2.97777843642694
Indian,IN03,sync,2,5.8,9,0,0.251999999999995,-0.468894425909109
Indian,IN03,sync,2,5.8,10,0,0.260000000000005,2.76343798232448
Indian,IN03,sync,2,6.1,1,0,NaN,-0.0306496844251889
Indian,IN03,sync,2,6.1,2,0,0.290000000000006,-1.50000526212794
Indian,IN03,sync,2,6.1,3,0,0.245999999999995,1.62245467128141
Indian,IN03,sync,2,6.1,4,0,0.242000000000004,-1.68367937585808
Indian,IN03,sync,2,6.1,5,0,0.248000000000005,1.51402055594715
Indian,IN03,sync,2,6.1,6,0,0.256,-1.2597284195202
Indian,IN03,sync,2,6.1,7,0,0.217999999999989,0.804554216163243
Indian,IN03,sync,2,6.1,8,0,0.244,-2.41837583077823
Indian,IN03,sync,2,6.1,9,0,0.244,0.585916666681509
Indian,IN03,sync,2,6.1,10,0,0.240000000000009,-2.75080917716748
Indian,IN03,sync,3,1,1,100,NaN,2.27360363974311
Indian,IN03,sync,3,1,2,100,0.91,1.70617189505097
Indian,IN03,sync,3,1,3,100,0.774,0.285199573031346
Indian,IN03,sync,3,1,4,100,0.902,-0.331685847049669
Indian,IN03,sync,3,1,5,100,1.098,0.281430415678501
Indian,IN03,sync,3,1,6,100,1.036,0.506222246859934
Indian,IN03,sync,3,1,7,100,1.096,1.10687587594986
Indian,IN03,sync,3,1,8,100,0.875999999999999,0.326594997974146
Indian,IN03,sync,3,1,9,100,0.923999999999999,-0.153248422126332
Indian,IN03,sync,3,1,10,100,1.038,0.0841778475466906
Indian,IN03,sync,3,1,11,100,1.02,0.208560040190318
Indian,IN03,sync,3,1,12,100,0.948,-0.119356649506523
Indian,IN03,sync,3,1,13,100,1.022,0.017589400979888
Indian,IN03,sync,3,1,14,100,0.984000000000002,-0.0841778475467021
Indian,IN03,sync,3,1,15,100,1.07,0.353044405382419
Indian,IN03,sync,3,1,16,100,1.016,0.452208458733432
Indian,IN03,sync,3,1,17,100,0.964000000000002,0.223636669601686
Indian,IN03,sync,3,1,18,100,0.943999999999999,-0.129407735780754
Indian,IN03,sync,3,1,19,100,0.958000000000002,-0.394505136263621
Indian,IN03,sync,3,1,20,100,1.072,0.0552809745082836
Indian,IN03,sync,3,1,21,100,1.034,0.347705500241428
Indian,IN03,sync,3,1.3,1,100,NaN,1.59121749589
Indian,IN03,sync,3,1.3,2,100,0.602,0.225215473348253
Indian,IN03,sync,3,1.3,3,100,0.718,-0.199103534409327
Indian,IN03,sync,3,1.3,4,100,0.742000000000001,-0.418443142205492
Indian,IN03,sync,3,1.3,5,100,0.759999999999998,-0.494880464797359
Indian,IN03,sync,3,1.3,6,100,0.77,-0.492990897055931
Indian,IN03,sync,3,1.3,7,100,0.788,-0.339808253742414
Indian,IN03,sync,3,1.3,8,100,0.722000000000001,-0.728248608888263
Indian,IN03,sync,3,1.3,9,100,0.794,-0.527545842011688
Indian,IN03,sync,3,1.3,10,100,0.736000000000001,-0.804574118555704
Indian,IN03,sync,3,1.3,11,100,0.780000000000001,-0.714295520092959
Indian,IN03,sync,3,1.3,12,100,0.814,-0.352602760808196
Indian,IN03,sync,3,1.3,13,100,0.763999999999996,-0.395353833681095
Indian,IN03,sync,3,1.3,14,100,0.706000000000003,-0.914392872146678
Indian,IN03,sync,3,1.3,15,100,0.815999999999995,-0.534078917454597
Indian,IN03,sync,3,1.6,1,66.6666666666667,NaN,0.0943783027924012
Indian,IN03,sync,3,1.6,2,66.6666666666667,0.566000000000003,-0.50602834688691
Indian,IN03,sync,3,1.6,3,66.6666666666667,0.564,-1.11826217374896
Indian,IN03,sync,3,1.6,4,66.6666666666667,0.657999999999994,-0.787910633529899
Indian,IN03,sync,3,1.6,5,66.6666666666667,0.684000000000005,-0.196977658382439
Indian,IN03,sync,3,1.6,6,66.6666666666667,0.643999999999998,-0.0100466666248242
Indian,IN03,sync,3,1.6,7,66.6666666666667,0.631999999999998,0.0583079596506337
Indian,IN03,sync,3,1.6,8,66.6666666666667,0.584000000000003,-0.353868996500315
Indian,IN03,sync,3,1.6,9,66.6666666666667,0.659999999999997,-0.00401995221187734
Indian,IN03,sync,3,1.6,10,66.6666666666667,0.642000000000003,0.162755999322506
Indian,IN03,sync,3,1.6,11,66.6666666666667,0.624000000000002,0.148785828074023
Indian,IN03,sync,3,1.6,12,66.6666666666667,0.576000000000001,-0.343815900008852
Indian,IN03,sync,3,1.6,13,66.6666666666667,0.565999999999995,-0.940367996085743
Indian,IN03,sync,3,1.6,14,66.6666666666667,0.634,-0.852229868920086
Indian,IN03,sync,3,1.6,15,66.6666666666667,0.619999999999997,-0.904489247674639
Indian,IN03,sync,3,1.9,1,10,NaN,0.109479743988734
Indian,IN03,sync,3,1.9,2,10,0.5,-0.223719476846532
Indian,IN03,sync,3,1.9,3,10,0.408000000000001,-1.62702437505027
Indian,IN03,sync,3,1.9,4,10,0.479999999999997,-2.17871180609759
Indian,IN03,sync,3,1.9,5,10,0.497999999999998,-2.52281216508392
Indian,IN03,sync,3,1.9,6,10,0.552,-2.22166559855085
Indian,IN03,sync,3,1.9,7,10,0.484000000000002,-2.72860212997961
Indian,IN03,sync,3,1.9,8,10,0.502000000000002,-3.03219578601589
Indian,IN03,sync,3,1.9,9,10,0.461999999999996,2.47642680614269
Indian,IN03,sync,3,1.9,10,10,0.422000000000004,1.23944248362836
Indian,IN03,sync,3,1.9,11,10,0.457999999999998,0.424604018480651
Indian,IN03,sync,3,1.9,12,10,0.468000000000004,-0.276708236762603
Indian,IN03,sync,3,1.9,13,10,0.445999999999998,-1.24041623376361
Indian,IN03,sync,3,1.9,14,10,0.506,-1.48485610222862
Indian,IN03,sync,3,1.9,15,10,0.488,-1.94485226940802
Indian,IN03,sync,3,1.9,16,10,0.524000000000001,-1.98077655169428
Indian,IN03,sync,3,2.2,1,100,NaN,-1.28262119777001
Indian,IN03,sync,3,2.2,2,100,0.506,-0.572203853315464
Indian,IN03,sync,3,2.2,3,100,0.439999999999998,-0.776418237166915
Indian,IN03,sync,3,2.2,4,100,0.423999999999999,-1.20192858778506
Indian,IN03,sync,3,2.2,5,100,0.438000000000002,-1.43402514266764
Indian,IN03,sync,3,2.2,6,100,0.460000000000001,-1.36218573282299
Indian,IN03,sync,3,2.2,7,100,0.443999999999996,-1.51558380212724
Indian,IN03,sync,3,2.2,8,100,0.470000000000006,-1.3091120156497
Indian,IN03,sync,3,2.2,9,100,0.460000000000001,-1.23340697491287
Indian,IN03,sync,3,2.2,10,100,0.445999999999998,-1.35389657014862
Indian,IN03,sync,3,2.2,11,100,0.433999999999997,-1.64533323509623
Indian,IN03,sync,3,2.2,12,100,0.506,-0.944134171817012
Indian,IN03,sync,3,2.2,13,100,0.472000000000001,-0.699976170284686
Indian,IN03,sync,3,2.2,14,100,0.414000000000001,-1.26271578073047
Indian,IN03,sync,3,2.2,15,100,0.451999999999998,-1.30796215880682
Indian,IN03,sync,3,2.5,1,66.6666666666667,NaN,0.0157001132114178
Indian,IN03,sync,3,2.5,2,66.6666666666667,0.449999999999996,0.797565751136169
Indian,IN03,sync,3,2.5,3,66.6666666666667,0.372,0.354822558576315
Indian,IN03,sync,3,2.5,4,66.6666666666667,0.368000000000002,-0.15072108682888
Indian,IN03,sync,3,2.5,5,66.6666666666667,0.399999999999999,-0.150796447372294
Indian,IN03,sync,3,2.5,6,66.6666666666667,0.392000000000003,-0.282460877945145
Indian,IN03,sync,3,2.5,7,66.6666666666667,0.375999999999998,-0.659734457253884
Indian,IN03,sync,3,2.5,8,66.6666666666667,0.444000000000003,0.0251201811382025
Indian,IN03,sync,3,2.5,9,66.6666666666667,0.333999999999996,-1.01422731345276
Indian,IN03,sync,3,2.5,10,66.6666666666667,0.424000000000007,-0.640564619022654
Indian,IN03,sync,3,2.5,11,66.6666666666667,0.415999999999997,-0.39250283028366
Indian,IN03,sync,3,2.5,12,66.6666666666667,0.390000000000001,-0.549778714378172
Indian,IN03,sync,3,2.5,13,66.6666666666667,0.421999999999997,-0.213308337937149
Indian,IN03,sync,3,2.5,14,66.6666666666667,0.409999999999997,-0.0596604302030777
Indian,IN03,sync,3,2.5,15,66.6666666666667,0.384,-0.311017672705442
Indian,IN03,sync,3,2.8,1,100,NaN,0.0808692009317395
Indian,IN03,sync,3,2.8,2,100,0.409999999999997,1.0055909333258
Indian,IN03,sync,3,2.8,3,100,0.347999999999999,0.840806992394068
Indian,IN03,sync,3,2.8,4,100,0.334000000000003,0.432474422374521
Indian,IN03,sync,3,2.8,5,100,0.322000000000003,-0.189866819579064
Indian,IN03,sync,3,2.8,6,100,0.359999999999999,-0.144158140791513
Indian,IN03,sync,3,2.8,7,100,0.373999999999995,0.144158140791513
Indian,IN03,sync,3,2.8,8,100,0.302000000000007,-0.829788322604398
Indian,IN03,sync,3,2.8,9,100,0.361999999999995,-0.74891912167288
Indian,IN03,sync,3,2.8,10,100,0.355999999999995,-0.77969096601129
Indian,IN03,sync,3,2.8,11,100,0.400000000000006,-0.024639942381163
Indian,IN03,sync,3,2.8,12,100,0.346000000000004,-0.225027341723251
Indian,IN03,sync,3,2.8,13,100,0.384,0.242471916216718
Indian,IN03,sync,3,2.8,14,100,0.347999999999999,0.0738370965029027
Indian,IN03,sync,3,2.8,15,100,0.405999999999992,1.02773291269833
Indian,IN03,sync,3,3.1,1,66.6666666666667,NaN,1.05109047889625
Indian,IN03,sync,3,3.1,2,66.6666666666667,0.347999999999999,1.54159936904778
Indian,IN03,sync,3,3.1,3,66.6666666666667,0.35199999999999,2.10866033219261
Indian,IN03,sync,3,3.1,4,66.6666666666667,0.290000000000006,1.46581736436062
Indian,IN03,sync,3,3.1,5,66.6666666666667,0.299999999999997,1.01605412959965
Indian,IN03,sync,3,3.1,6,66.6666666666667,0.302000000000007,0.6119479486522
Indian,IN03,sync,3,3.1,7,66.6666666666667,0.301999999999992,0.214111023478774
Indian,IN03,sync,3,3.1,8,66.6666666666667,0.323999999999998,0.237468589676412
Indian,IN03,sync,3,3.1,9,66.6666666666667,0.332000000000008,0.416543263858866
Indian,IN03,sync,3,3.1,10,66.6666666666667,0.319999999999993,0.361594203940257
Indian,IN03,sync,3,3.1,11,66.6666666666667,0.293999999999997,-0.206069815149046
Indian,IN03,sync,3,3.1,12,66.6666666666667,0.310000000000002,-0.455472540855207
Indian,IN03,sync,3,3.1,13,66.6666666666667,0.353999999999999,0.148114790119549
Indian,IN03,sync,3,3.1,14,66.6666666666667,0.352000000000004,0.724084552128473
Indian,IN03,sync,3,3.1,15,66.6666666666667,0.320000000000007,0.732683303616978
Indian,IN03,sync,3,3.4,1,100,NaN,1.44141146938001
Indian,IN03,sync,3,3.4,2,100,0.314000000000007,1.86958910634819
Indian,IN03,sync,3,3.4,3,100,0.317999999999998,2.37165718315799
Indian,IN03,sync,3,3.4,4,100,0.322000000000003,2.9580485175784
Indian,IN03,sync,3,3.4,5,100,0.287999999999997,2.82337558670671
Indian,IN03,sync,3,3.4,6,100,0.316000000000003,-2.99646473209247
Indian,IN03,sync,3,3.4,7,100,0.274000000000001,2.84940107616834
Indian,IN03,sync,3,3.4,8,100,0.292000000000002,2.79205317245774
Indian,IN03,sync,3,3.4,9,100,0.25,1.84221283496231
Indian,IN03,sync,3,3.4,10,100,0.298000000000002,1.92507919397976
Indian,IN03,sync,3,3.4,11,100,0.289999999999992,1.82992973304813
Indian,IN03,sync,3,3.4,12,100,0.299999999999997,1.94774473152541
Indian,IN03,sync,3,3.4,13,100,0.310000000000002,2.28363052944368
Indian,IN03,sync,3,3.4,14,100,0.246000000000009,1.24981214867889
Indian,IN03,sync,3,3.4,15,100,0.335999999999999,2.32538316327907
Indian,IN03,sync,3,3.7,1,33.3333333333333,NaN,2.17637659458445
Indian,IN03,sync,3,3.7,2,33.3333333333333,0.304000000000002,2.95323661736439
Indian,IN03,sync,3,3.7,3,33.3333333333333,0.253999999999991,2.57461883149208
Indian,IN03,sync,3,3.7,4,33.3333333333333,0.278000000000006,2.74512597922518
Indian,IN03,sync,3,3.7,5,33.3333333333333,0.269999999999996,2.73404727599275
Indian,IN03,sync,3,3.7,6,33.3333333333333,0.260000000000005,2.49656846031216
Indian,IN03,sync,3,3.7,7,33.3333333333333,0.268000000000001,2.43880674145338
Indian,IN03,sync,3,3.7,8,33.3333333333333,0.287999999999997,2.84714079602081
Indian,IN03,sync,3,3.7,9,33.3333333333333,0.225999999999999,1.81183030725924
Indian,IN03,sync,3,3.7,10,33.3333333333333,0.244,1.20652007375664
Indian,IN03,sync,3,3.7,11,33.3333333333333,0.256,0.865042536739709
Indian,IN03,sync,3,3.7,12,33.3333333333333,0.269999999999996,0.859755385967449
Indian,IN03,sync,3,3.7,13,33.3333333333333,0.242000000000004,0.199835035657362
Indian,IN03,sync,3,3.7,14,33.3333333333333,0.25,-0.274192258227687
Indian,IN03,sync,3,3.7,15,33.3333333333333,0.284000000000006,0.0452027719941723
Indian,IN03,sync,3,4,1,0,NaN,-0.0100450604431099
Indian,IN03,sync,3,4,2,0,0.244,-0.170629632942884
Indian,IN03,sync,3,4,3,0,0.260000000000005,0.0802322146166343
Indian,IN03,sync,3,4,4,0,0.266000000000005,0.467843261463479
Indian,IN03,sync,3,4,5,0,0.233999999999995,0.0702031877895548
Indian,IN03,sync,3,4,6,0,0.266000000000005,0.457782116055689
Indian,IN03,sync,3,4,7,0,0.22999999999999,-0.0402445816315158
Indian,IN03,sync,3,4,8,0,0.234000000000009,-0.479479959848316
Indian,IN03,sync,3,4,9,0,0.238,-0.762057013159786
Indian,IN03,sync,3,4,10,0,0.230000000000004,-1.26968520983713
Indian,IN03,sync,3,4,11,0,0.265999999999991,-0.869592846513592
Indian,IN03,sync,3,4,12,0,0.236000000000004,-1.22953706090956
Indian,IN03,sync,3,4,13,0,0.245999999999995,-1.332035285122
Indian,IN03,sync,3,4,14,0,0.230000000000004,-1.84534093618675
Indian,IN03,sync,3,4,15,0,0.206000000000003,-2.9529461771931
Indian,IN03,sync,3,4.3,1,55.5555555555556,NaN,-2.54563387552661
Indian,IN03,sync,3,4.3,2,55.5555555555556,0.25,-2.0835992513497
Indian,IN03,sync,3,4.3,3,55.5555555555556,0.244,-1.78131542213852
Indian,IN03,sync,3,4.3,4,55.5555555555556,0.257999999999996,-1.10117680641305
Indian,IN03,sync,3,4.3,5,55.5555555555556,0.257999999999996,-0.436107977619466
Indian,IN03,sync,3,4.3,6,55.5555555555556,0.236000000000004,-0.335536166274877
Indian,IN03,sync,3,4.3,7,55.5555555555556,0.219999999999999,-0.684948097864329
Indian,IN03,sync,3,4.3,8,55.5555555555556,0.25,-0.262692901068053
Indian,IN03,sync,3,4.3,9,55.5555555555556,0.245999999999995,0.140105332749821
Indian,IN03,sync,3,4.3,10,55.5555555555556,0.25,0.594793789836048
Indian,IN03,sync,3,4.3,11,55.5555555555556,0.238000000000014,0.744274311065218
Indian,IN03,sync,3,4.3,12,55.5555555555556,0.221999999999994,0.448027818295371
Indian,IN03,sync,3,4.3,13,55.5555555555556,0.230000000000004,0.372777116247195
Indian,IN03,sync,3,4.3,14,55.5555555555556,0.25,0.841353569030049
Indian,IN03,sync,3,4.3,15,55.5555555555556,0.233999999999995,0.928919039904524
Indian,IN03,sync,3,4.6,1,0,NaN,1.1087974071496
Indian,IN03,sync,3,4.6,2,0,0.227999999999994,1.40008878077786
Indian,IN03,sync,3,4.6,3,0,0.230000000000004,1.73469289644189
Indian,IN03,sync,3,4.6,4,0,0.236000000000004,2.29321786326556
Indian,IN03,sync,3,4.6,5,0,0.231999999999999,2.72001863941336
Indian,IN03,sync,3,4.6,6,0,0.238,-2.97411804521806
Indian,IN03,sync,3,4.6,7,0,0.239999999999995,-2.32731955771457
Indian,IN03,sync,3,4.6,8,0,0.256,-1.22781511048541
Indian,IN03,sync,3,4.6,9,0,0.230000000000004,-0.901700268031899
Indian,IN03,sync,3,4.6,10,0,0.227999999999994,-0.58016484830825
Indian,IN03,sync,3,4.6,11,0,0.225999999999999,-0.399839065002219
Indian,IN03,sync,3,4.6,12,0,0.238,0.265649378795999
Indian,IN03,sync,3,4.6,13,0,0.236000000000004,0.796948136388765
Indian,IN03,sync,3,4.6,14,0,0.221999999999994,0.984632369391402
Indian,IN03,sync,3,4.9,1,0,NaN,1.95735948534204
Indian,IN03,sync,3,4.9,2,0,0.236000000000004,2.92599315775526
Indian,IN03,sync,3,4.9,3,0,0.221999999999994,-2.79937794843922
Indian,IN03,sync,3,4.9,4,0,0.236000000000004,-1.81541593106552
Indian,IN03,sync,3,4.9,5,0,0.212000000000003,-1.57541179102624
Indian,IN03,sync,3,4.9,6,0,0.207999999999998,-1.47262155637023
Indian,IN03,sync,3,4.9,7,0,0.22399999999999,-0.862397983338582
Indian,IN03,sync,3,4.9,8,0,0.224000000000004,-0.246399423811257
Indian,IN03,sync,3,4.9,9,0,0.228000000000009,0.486162232387457
Indian,IN03,sync,3,4.9,10,0,0.22999999999999,1.28002208020904
Indian,IN03,sync,3,4.9,11,0,0.244,2.50220784737972
Indian,IN03,sync,3,4.9,12,0,0.236000000000004,-2.80279344584962
Indian,IN03,sync,3,4.9,13,0,0.225999999999999,-2.12926749880899
Indian,IN03,sync,3,5.2,1,0,NaN,-0.847317520677599
Indian,IN03,sync,3,5.2,2,0,0.24199999999999,0.758428195247113
Indian,IN03,sync,3,5.2,3,0,0.26400000000001,3.09275960716093
Indian,IN03,sync,3,5.2,4,0,0.206000000000003,-2.75257129482047
Indian,IN03,sync,3,5.2,5,0,0.227999999999994,-1.59686763512327
Indian,IN03,sync,3,5.2,6,0,0.254000000000005,0.404524910742598
Indian,IN03,sync,3,5.2,7,0,0.23599999999999,1.82036209834146
Indian,IN03,sync,3,5.2,8,0,0.222000000000008,2.77659433699029
Indian,IN03,sync,3,5.2,9,0,0.24199999999999,-1.89409952087551
Indian,IN03,sync,3,5.2,10,0,0.26400000000001,0.437147887415541
Indian,IN03,sync,3,5.2,11,0,0.239999999999995,1.98347698170573
Indian,IN03,sync,3,5.2,12,0,0.218000000000004,2.81210058919479
Indian,IN03,sync,3,5.5,1,0,NaN,-1.19318447655585
Indian,IN03,sync,3,5.5,2,0,0.232000000000014,0.52532682436291
Indian,IN03,sync,3,5.5,3,0,0.211999999999989,1.56906827803048
Indian,IN03,sync,3,5.5,4,0,0.228000000000009,-3.12435010335048
Indian,IN03,sync,3,5.5,5,0,0.217999999999989,-1.88495559215412
Indian,IN03,sync,3,5.5,6,0,0.231999999999999,-0.158805782489519
Indian,IN03,sync,3,5.5,7,0,0.212000000000003,0.864280948367441
Indian,IN03,sync,3,5.5,8,0,0.222000000000008,2.226599444405
Indian,IN03,sync,3,5.5,9,0,0.209999999999994,-3.06580862027944
Indian,IN03,sync,3,5.5,10,0,0.216000000000008,-1.89876479063092
Indian,IN03,sync,3,5.5,11,0,0.221999999999994,-0.505145955312944
Indian,IN03,sync,3,5.5,12,0,0.239999999999995,1.49829803478866
Indian,IN03,sync,3,5.8,1,0,NaN,-2.66889931450831
Indian,IN03,sync,3,5.8,2,0,0.236000000000004,-0.364031593695398
Indian,IN03,sync,3,5.8,3,0,0.245999999999995,2.30796030402773
Indian,IN03,sync,3,5.8,4,0,0.25,-1.15762046795094
Indian,IN03,sync,3,5.8,5,0,0.244,1.43823201251019
Indian,IN03,sync,3,5.8,6,0,0.292000000000002,-0.496232985933272
Indian,IN03,sync,3,5.8,7,0,0.25800000000001,2.61072167277509
Indian,IN03,sync,3,5.8,8,0,0.185999999999993,3.09785818509419
Indian,IN03,sync,3,5.8,9,0,0.254000000000005,-0.225438361715678
Indian,IN03,sync,3,5.8,10,0,0.22399999999999,1.65270343537595
Indian,IN03,sync,3,5.8,11,0,0.254000000000005,-1.69913526718885
Indian,IN03,sync,3,6.1,1,0,NaN,1.81821113284659
Indian,IN03,sync,3,6.1,2,0,0.222000000000008,-2.24235480512013
Indian,IN03,sync,3,6.1,3,0,0.259999999999991,1.4217426607486
Indian,IN03,sync,3,6.1,4,0,0.232000000000014,-2.2729671574082
Indian,IN03,sync,3,6.1,5,0,0.251999999999995,1.09439159430771
Indian,IN03,sync,3,6.1,6,0,0.215999999999994,3.04685222374674
Indian,IN03,sync,3,6.1,7,0,0.218000000000004,-1.16555403118469
Indian,IN03,sync,3,6.1,8,0,0.231999999999999,1.44053516798742
Indian,IN03,sync,3,6.1,9,0,0.242000000000004,-1.85970040151581
Indian,IN03,sync,3,6.1,10,0,0.239999999999995,1.03190999570473
Indian,IN03,syncslow,1,1,1,100,NaN,-2.66605063424017
Indian,IN03,syncslow,1,1,2,100,1.5,0.473468091306557
Indian,IN03,syncslow,1,1,3,100,0.882,-0.271270842764503
Indian,IN03,syncslow,1,1,4,100,1.11,0.418292824328425
Indian,IN03,syncslow,1,1,5,100,0.978000000000002,0.277716790577337
Indian,IN03,syncslow,1,1,6,100,1.072,0.72996014066613
Indian,IN03,syncslow,1,1,7,100,0.928000000000001,0.276349613670437
Indian,IN03,syncslow,1,1,8,100,0.995999999999999,0.248764385287254
Indian,IN03,syncslow,1,1,9,100,0.978000000000002,0.109305563232279
Indian,IN03,syncslow,1,1,10,100,1.124,0.886831032960572
Indian,IN03,syncslow,1,1,11,100,0.922000000000001,0.394584037290885
Indian,IN03,syncslow,1,1,12,100,1.028,0.570285111847156
Indian,IN03,syncslow,1,1,13,100,0.962,0.329173075481107
Indian,IN03,syncslow,1,1,14,100,1.094,0.918234398150398
Indian,IN03,syncslow,1,1,15,100,0.917999999999999,0.400787065185023
Indian,IN03,syncslow,1,1,16,100,1.018,0.512605399985844
Indian,IN03,syncslow,1,1,17,100,1.006,0.548930823518081
Indian,IN03,syncslow,1,1,18,100,0.978000000000002,0.408325379890703
Indian,IN03,syncslow,1,1,19,100,0.923999999999999,-0.0703576039196196
Indian,IN03,syncslow,1,1,20,100,1.064,0.427805236611519
Indian,IN03,syncslow,1,1.3,1,100,NaN,2.19568410110486
Indian,IN03,syncslow,1,1.3,2,100,0.640000000000001,1.13972540135428
Indian,IN03,syncslow,1,1.3,3,100,0.596,-0.27758355047313
Indian,IN03,syncslow,1,1.3,4,100,0.772000000000002,-0.256423211132606
Indian,IN03,syncslow,1,1.3,5,100,0.762,-0.316854158979149
Indian,IN03,syncslow,1,1.3,6,100,0.735999999999997,-0.592568528580472
Indian,IN03,syncslow,1,1.3,7,100,0.784000000000002,-0.472137429478654
Indian,IN03,syncslow,1,1.3,8,100,0.823999999999998,-0.0277583550473324
Indian,IN03,syncslow,1,1.3,9,100,0.808,0.289013461374939
Indian,IN03,syncslow,1,1.3,10,100,0.766000000000002,0.259689748854086
Indian,IN03,syncslow,1,1.3,11,100,0.731999999999999,-0.0457315281000952
Indian,IN03,syncslow,1,1.3,12,100,0.729999999999997,-0.367485493661416
Indian,IN03,syncslow,1,1.3,13,100,0.812000000000005,-0.0195992263286193
Indian,IN03,syncslow,1,1.3,14,100,0.763999999999996,-0.0685438397146996
Indian,IN03,syncslow,1,1.3,15,100,0.710000000000001,-0.550697905986866
Indian,IN03,syncslow,1,1.6,1,100,NaN,0.576494304079464
Indian,IN03,syncslow,1,1.6,2,100,0.632000000000005,0.641387556156896
Indian,IN03,syncslow,1,1.6,3,100,0.509999999999998,-0.514718540364166
Indian,IN03,syncslow,1,1.6,4,100,0.609999999999999,-0.667312067173281
Indian,IN03,syncslow,1,1.6,5,100,0.600000000000001,-0.920569056522151
Indian,IN03,syncslow,1,1.6,6,100,0.576000000000001,-1.42124447203932
Indian,IN03,syncslow,1,1.6,7,100,0.655999999999999,-1.10856071221771
